,molecule_chembl_id,canonical_smiles,0,pIC50
749,CHEMBL3654881,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(N4CCOCC4)nc3)c2cn1)c1ccc(F)cc1,active,9.10612732120492
750,CHEMBL3654882,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(F)c3)c2cn1)c1ccc(F)cc1,active,8.753747687700677
751,CHEMBL3654883,COc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)cc(C(F)(F)F)n1,active,6.4214753947250065
752,CHEMBL3654884,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C#N)c3)c2cn1)c1ccc(F)cc1,active,8.753501419204198
753,CHEMBL3654885,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnn(C)c3)c2cn1)c1ccc(F)cc1,active,9.329105046479789
754,CHEMBL3654886,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nnn(C)c4c3)c2cn1)c1ccc(F)cc1,active,9.510041520575164
755,CHEMBL3654887,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCCc5ncccc54)ncc23)ccn1,active,8.827105302247825
756,CHEMBL3658632,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCCc5cccnc54)ncc23)ccn1,active,8.90204892900585
757,CHEMBL3658633,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCCc5ccncc54)ncc23)ccn1,active,8.744486287180466
758,CHEMBL3658634,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCSc5ccccc54)ncc23)ccn1,active,8.68214551066853
759,CHEMBL3658635,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCCCc5ccccc54)ncc23)ccn1,active,8.784891418946907
760,CHEMBL3658636,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCOc5cc(C#N)ccc54)ncc23)ccn1,active,7.151256818104316
761,CHEMBL3658637,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCOc5cc(F)ccc54)ncc23)ccn1,active,8.19852768647853
762,CHEMBL3658638,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4(c5ccc(OC(F)(F)F)cc5)CC4)ncc23)ccn1,active,7.03810452633215
763,CHEMBL3658639,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4(c5ccc(F)cc5)CC4)ncc23)ccn1,active,8.551757587365561
764,CHEMBL3658640,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCc5ccc(F)cc54)ncc23)ccn1,active,8.428757149439775
765,CHEMBL3658641,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CC(C)(C)Oc5ccccc54)ncc23)ccn1,active,8.226652458019178
766,CHEMBL3658642,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCCOc5ccccc54)ncc23)ccn1,active,8.07805354577059
767,CHEMBL3658643,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc(F)cc4)ncc23)ccn1,active,9.024384402033105
768,CHEMBL3658644,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCCOc5ccccc54)ncc23)ccn1,active,9.306360973838451
769,CHEMBL3658645,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCS(=O)(=O)c5ccccc54)ncc23)ccn1,active,8.79236563261104
770,CHEMBL3658646,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CCOc5cc(F)ccc54)ncc23)ccn1,active,7.8326826652518236
771,CHEMBL3658647,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCN(S(C)(=O)=O)c5ccccc54)ncc23)ccn1,active,8.870310107800698
772,CHEMBL3658648,Cc1cc(-c2n[nH]c3cc(NC(=O)N4CC(c5cccc(F)c5)C4)ncc23)ccn1,active,7.36291072646967
773,CHEMBL3658649,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](c4ccc(F)cc4)C(F)(F)F)ncc23)ccn1,active,6.946537395074545
774,CHEMBL3658650,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](c4ccc(F)cc4)C(F)(F)F)ncc23)ccn1,active,8.007623240201196
775,CHEMBL3658651,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(N4CCOCC4)c3)c2cn1)c1ccc(F)cc1,active,8.718739312944987
776,CHEMBL3658652,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(=O)[nH]c3)c2cn1)c1ccc(F)cc1,active,9.517555208081735
777,CHEMBL3658653,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCc5cc(Cl)ccc54)ncc23)ccn1,active,7.065653073261744
778,CHEMBL3658654,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CCCOc5ccccc54)ncc23)ccn1,active,8.081812338641074
779,CHEMBL3658655,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCOc5cc(F)ccc54)ncc23)ccn1,active,8.018226681372253
780,CHEMBL3658656,Cc1cc(-c2n[nH]c3cc(NC(=O)N4CCN(c5ccc(F)cc5)C[C@H]4C)ncc23)ccn1,intermediate,5.640923773940737
781,CHEMBL3658657,COCCn1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)cn1,active,7.552376902239714
782,CHEMBL3658658,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnc(O)nc3)c2cn1)c1ccccc1,active,9.436281660034322
783,CHEMBL3658659,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnc(-n4cccn4)nc3)c2cn1)c1ccccc1,active,8.352910571283445
784,CHEMBL3658660,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnc(N(C)S(C)(=O)=O)nc3)c2cn1)c1ccccc1,active,8.444059562181488
785,CHEMBL3658661,COCCN(C)c1ncc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)cn1,active,7.614036429399302
786,CHEMBL3658662,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccn4ncnc4c3)c2cn1)c1ccccc1,active,9.17698247655395
787,CHEMBL3658663,O=C(Nc1cc2[nH]nc(C3CC3)c2cn1)N[C@@H]1CCCOc2ccccc21,active,8.572676213642753
788,CHEMBL3658664,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnn(C)c3)c2cn1)c1ccc(F)cc1,active,9.2208365762355
789,CHEMBL3658665,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(N4CCOCC4)nc3)c2cn1)c1ccc(F)cc1,active,8.978397283971757
790,CHEMBL3658666,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(N4CCOCC4)c3)c2cn1)c1ccc(F)cc1,active,8.931072388317927
791,CHEMBL3658667,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnc(OC)nc3)c2cn1)c1ccc(F)cc1,active,8.935916564036404
792,CHEMBL3658668,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccn4ncnc4c3)c2cn1)c1ccc(F)cc1,active,8.871600731282193
793,CHEMBL3658669,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4c(c3)nnn4C)c2cn1)c1ccc(F)cc1,active,9.250109158728579
794,CHEMBL3658670,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cncc(OC)c3)c2cn1)c1ccc(F)cc1,active,8.506681391767899
795,CHEMBL3658671,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(C#N)nc3)c2cn1)c1ccc(F)cc1,active,8.493359694433497
796,CHEMBL3658672,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C#N)c3)c2cn1)c1ccc(F)cc1,active,8.756713853916553
797,CHEMBL3658673,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(C(F)(F)F)nc3)c2cn1)c1ccc(F)cc1,active,7.607303046740334
798,CHEMBL3658674,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(N4CCNCC4)c3)c2cn1)c1ccc(F)cc1,active,9.091675860723822
799,CHEMBL3658675,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(-n4ccnn4)cc3)c2cn1)c1ccc(F)cc1,active,8.756961951313706
800,CHEMBL3658676,Cc1cncc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)c1,active,8.74521031260279
801,CHEMBL3658677,CC(C)CN(C)c1ncc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)cn1,active,7.35144484433733
802,CHEMBL3658678,COc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)ccn1,active,8.185486047631763
803,CHEMBL3658679,CCS(=O)(=O)c1ccc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)cn1,active,7.582362260347771
804,CHEMBL3658680,COc1ncc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCCOc5ccccc54)ncc23)cn1,active,9.124475736050691
805,CHEMBL3658681,COc1ncc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)cn1,active,9.144723196169908
806,CHEMBL3658682,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnc(OC)nc3)c2cn1)c1ccccc1,active,9.05551732784983
807,CHEMBL3658683,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cccc(C)n4)ncc23)ccn1,active,8.713543530253018
808,CHEMBL3658684,CN1CC[C@@H](NC(=O)Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)C1,active,8.73400362950492
809,CHEMBL3658685,CO[C@H]1CN(C)C[C@@H]1NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,active,8.945770090136604
810,CHEMBL3658686,CO[C@@H]1CN(C)C[C@H]1NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,active,7.519418213170831
811,CHEMBL3658687,CCO[C@H]1CN(C)C[C@@H]1NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,active,9.283245642567303
812,CHEMBL3658688,CCO[C@@H]1CN(C)C[C@H]1NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,active,7.594482893023624
813,CHEMBL3658689,CN1CC[C@@H](CNC(=O)Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)C1,active,9.005990966876388
814,CHEMBL3658690,CN1CC[C@H](CNC(=O)Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)C1,active,8.930331903088405
815,CHEMBL3658691,COC[C@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccc(F)cc1,active,8.007623240201196
816,CHEMBL3658692,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccc(F)cc1,active,9.651695136951838
817,CHEMBL3658693,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CNC[C@H]4F)ncc23)ccn1,active,8.402414498247795
818,CHEMBL3658694,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCN(CC(F)(F)F)C4)ncc23)ccn1,active,8.451119437362484
819,CHEMBL3658695,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CCN(CC(F)(F)F)C4)ncc23)ccn1,active,9.349206960348068
820,CHEMBL3658696,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4F)ncc23)ccn1,active,8.802995271976954
821,CHEMBL3658697,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)c4ccc(F)c(F)c4)ncc23)ccn1,active,7.247951552180561
822,CHEMBL3658698,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CN(CC(F)(F)F)C[C@H]4c4ccccc4)ncc23)ccn1,active,8.514704561273911
823,CHEMBL3658699,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4c5ccccc5CC4O)ncc23)ccn1,active,8.874193541860473
824,CHEMBL3658700,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cccc(-c5ccccc5)c4)ncc23)ccn1,active,8.47095482923423
825,CHEMBL3658701,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(CCO)c4ccccc4)ncc23)ccn1,active,9.477686204843332
826,CHEMBL3658702,Cc1cc(-c2n[nH]c3cc(NC4NC(c5ccccc5)CN(C)O4)ncc23)ccn1,active,9.131473113231797
827,CHEMBL3658703,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(CO)c4cccnc4)ncc23)ccn1,active,8.987584625237567
828,CHEMBL3658704,Cc1cc(-c2n[nH]c3cc(NC(=O)Nc4noc5ccccc45)ncc23)ccn1,active,8.85294232897164
829,CHEMBL3658705,Cc1ccc(C(C)NC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)nc1,active,8.216239304256076
830,CHEMBL3658706,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](C)c4ccc(Cl)c(C)c4)ncc23)ccn1,active,6.141041945281994
831,CHEMBL3658707,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(Cl)c(C)c4)ncc23)ccn1,active,8.53551045256603
832,CHEMBL3658708,Cc1ccc(C2(NC(=O)Nc3cc4[nH]nc(-c5ccnc(C)c5)c4cn3)CC2)cc1,active,7.388064374959877
833,CHEMBL3658709,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4(c5ccc(F)cc5)CC4)ncc23)ccn1,active,7.729088360589519
834,CHEMBL3658710,CCC(NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccc(Cl)cc1,active,8.501965276312973
835,CHEMBL3658711,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](CO)c4ccc(F)cc4)ncc23)ccn1,active,7.054482177922161
836,CHEMBL3658712,CCC(NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccccn1,active,8.871600731282193
837,CHEMBL3658713,COCC(NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccccn1,active,8.664742743565467
838,CHEMBL3658714,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)c4ncccc4C)ncc23)ccn1,active,8.182500738132243
839,CHEMBL3658715,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4(c5ccccc5)CC4)ncc23)ccn1,active,7.976336081802207
840,CHEMBL3658716,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4(c5ccccn5)CC4)ncc23)ccn1,active,7.036542739883292
841,CHEMBL3658717,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4(c5ccncc5)CCC4)ncc23)ccn1,active,7.519705539996993
842,CHEMBL3639575,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(CCN(C)C)c4ccccn4)ncc23)ccn1,active,8.807432546663454
843,CHEMBL3658718,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(CF)c4ccccc4)ncc23)ccn1,active,9.324130044681043
844,CHEMBL3658719,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4(c5ccccn5)CCC4)ncc23)ccn1,active,8.813326132500254
845,CHEMBL3658720,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4(c5ccncc5)CC4)ncc23)ccn1,active,6.88672530753565
846,CHEMBL3658721,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)(C)c4ccccn4)ncc23)ccn1,active,6.97387548325455
847,CHEMBL3658722,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4(c5ccccn5)CCCC4)ncc23)ccn1,active,6.862645888629267
848,CHEMBL3658723,COc1ccc(C2(NC(=O)Nc3cc4[nH]nc(-c5ccnc(C)c5)c4cn3)CC2)cc1,active,8.03282657704446
849,CHEMBL3658724,Cc1cc(-c2n[nH]c3cc(NC(=O)Nc4noc5cnccc45)ncc23)ccn1,active,9.422968014373968
850,CHEMBL3658725,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(CN)c4ccccc4)ncc23)ccn1,active,9.635261444944602
851,CHEMBL3658726,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](CO)c4cccc5cc[nH]c45)ncc23)ccn1,active,9.540607512240769
852,CHEMBL3658727,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](CO)c4cccc5cc[nH]c45)ncc23)ccn1,active,7.586030028251939
853,CHEMBL3658728,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)c4ccc(F)cn4)ncc23)ccn1,active,8.779368980551908
854,CHEMBL3658729,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(CO)c4cc(F)cc(F)c4)ncc23)ccn1,active,9.219970872662662
855,CHEMBL3658730,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cccc(NS(C)(=O)=O)c4)ncc23)ccn1,active,9.468776625466973
856,CHEMBL3658731,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4[C@@H]5CC[C@@H](O5)[C@H]4CO)ncc23)ccn1,active,8.34572717290229
857,CHEMBL3658732,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc5[nH]cnc5c4)ncc23)ccn1,active,8.553773598221836
858,CHEMBL3658733,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc5c(c4)CNC5=O)ncc23)ccn1,active,8.850472986245652
859,CHEMBL3658734,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4CC(C)(C)OC(C)(C)C4)ncc23)ccn1,active,8.840132152907433
860,CHEMBL3658735,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc(-c5ncc[nH]5)cc4)ncc23)ccn1,active,7.229368872222193
861,CHEMBL3658736,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cccc(-c5ncc[nH]5)c4)ncc23)ccn1,active,8.876801924968001
862,CHEMBL3658737,Cc1cc(-c2n[nH]c3cc(NC(=O)NCCC4COc5ccccc5O4)ncc23)ccn1,active,8.972242795309446
863,CHEMBL3658738,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN[C@H](c5ccccc5)C4)ncc23)ccn1,active,6.454816631784594
864,CHEMBL3658739,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)c4ccc(-n5cncn5)cc4)ncc23)ccn1,active,7.894489815230026
865,CHEMBL3658740,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)c4ccc(S(C)(=O)=O)cc4)ncc23)ccn1,active,9.235450280935533
866,CHEMBL3658741,Cc1cc(-c2n[nH]c3cc(NC(=O)NCCc4nc5ccccc5[nH]4)ncc23)ccn1,active,9.320935681878687
867,CHEMBL3658742,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(CCN4CCCC4)c4ccncc4)ncc23)ccn1,active,7.254534831329273
868,CHEMBL3658743,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(c4ccccc4)C(F)F)ncc23)ccn1,active,8.821886747685369
869,CHEMBL3658744,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCCC(O)C4)ncc23)ccn1,active,8.209222398662305
870,CHEMBL3658745,CC(=O)OC1CCCC(NC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)C1,active,8.173148052179355
871,CHEMBL3658746,Cc1cc(-c2n[nH]c3cc(NC(=O)NCCc4nc5ccccc5n4C)ncc23)ccn1,active,8.203495048446705
872,CHEMBL3658747,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CCCC(F)(F)[C@@H]4O)ncc23)ccn1,active,7.876475019057268
873,CHEMBL3658748,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC(c4ccccn4)N4CCOCC4)ncc23)ccn1,active,7.607127254597921
874,CHEMBL3658749,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC(c4ccccc4)C4(O)CCOCC4)ncc23)ccn1,active,9.027334407733889
875,CHEMBL3658750,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC(c4ccccc4)N4CCCCC4)ncc23)ccn1,active,8.305921537919241
876,CHEMBL3658751,Cc1cc(-c2n[nH]c3cc(NC(=O)NCCC4CCOC4)ncc23)ccn1,active,8.354086724966155
877,CHEMBL3658752,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4(O)CCN(C)CC4)ncc23)ccn1,active,8.176525770829699
878,CHEMBL3658753,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC(O)C4CCCCC4)ncc23)ccn1,active,8.386475297146347
879,CHEMBL3658754,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4nccc5ccccc45)ncc23)ccn1,active,8.559563233894226
880,CHEMBL3658755,Cc1ccc2nc(CNC(=O)Nc3cc4[nH]nc(-c5ccnc(C)c5)c4cn3)cn2c1,active,7.653255945395151
881,CHEMBL3658756,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,active,7.646660904688695
882,CHEMBL3658757,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5cccc(C)c5n4)ncc23)ccn1,active,7.858863909879261
883,CHEMBL3658758,Cc1cc(-c2n[nH]c3cc(NC(=O)NCCc4cn[nH]c4)ncc23)ccn1,active,9.070581074285707
884,CHEMBL3658759,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cc5ccccc5cn4)ncc23)ccn1,active,8.115827930476087
885,CHEMBL3658760,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CC(=O)Nc5ccc(F)cc54)ncc23)ccn1,active,8.072373037555046
886,CHEMBL3658761,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4nnc(-c5ccccc5)[nH]4)ncc23)ccn1,active,7.318035541005317
887,CHEMBL3658762,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4(Nc5ccccc5)CCOCC4)ncc23)ccn1,active,8.946537395074545
888,CHEMBL3658763,Cc1cc(-c2n[nH]c3cc(NC(=O)NCCC(=O)Nc4ccccc4Br)ncc23)ccn1,active,8.68507994400758
889,CHEMBL3658764,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCc5ccncc5C4)ncc23)ccn1,active,8.266160999302851
890,CHEMBL3658765,Cc1cc(-c2n[nH]c3cc(NC(=O)NCCN4CCC(c5ccccc5)C4)ncc23)ccn1,active,7.698102282804792
891,CHEMBL3658766,Cc1cc(-c2n[nH]c3cc(NC4NC(c5ccc(Cl)cc5)CC(C)O4)ncc23)ccn1,active,7.893809102736585
892,CHEMBL3658767,Cc1cc(-c2n[nH]c3cc(NC4NC(c5ccc(Cl)cc5)CC(C)(C)O4)ncc23)ccn1,active,7.27188981589966
893,CHEMBL3658768,CCC(C)C(NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccc(Cl)cc1,active,7.955852379121277
894,CHEMBL3658769,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CN[C@H](c5ccccc5)C4)ncc23)ccn1,active,7.846490010699163
895,CHEMBL3658770,CCN(CC)CCC(NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccccc1,active,8.972650392225244
896,CHEMBL3658771,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CC(=O)Nc5ccccc54)ncc23)ccn1,active,8.242224508988075
897,CHEMBL3658772,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4nc5ccccc5[nH]4)ncc23)ccn1,active,8.699187205881882
898,CHEMBL3658773,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4CNC(c5ccccc5)C4)ncc23)ccn1,active,8.244658816188453
899,CHEMBL3658774,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4CCN(Cc5ccccc5)C4)ncc23)ccn1,active,8.577410160148517
900,CHEMBL3658775,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](C)c4ccc(F)c(F)c4)ncc23)ccn1,active,7.466736483221285
901,CHEMBL3658776,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)c(F)c4)ncc23)ccn1,active,9.518127589689337
902,CHEMBL3658777,CC[C@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccc(Cl)cc1,active,7.406381691870464
903,CHEMBL3658778,CC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccc(Cl)cc1,active,9.122110574628516
904,CHEMBL3658779,COC[C@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccccn1,active,7.699621935129297
905,CHEMBL3658780,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccccn1,active,9.107738393084464
906,CHEMBL3658781,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4scnc4C)ncc23)ccn1,active,8.561141340579438
907,CHEMBL3658782,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cc[nH]n4)ncc23)ccn1,active,8.565910361582109
908,CHEMBL3658783,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn[nH]c4)ncc23)ccn1,active,8.593119329950875
909,CHEMBL3658784,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cnn(C)c4)ncc23)ccn1,active,8.361510743045363
910,CHEMBL3658785,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ncn[nH]4)ncc23)ccn1,active,8.26608084898761
911,CHEMBL3658786,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cnsc4)ncc23)ccn1,active,9.226213555018806
912,CHEMBL3658787,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ncnn4C)ncc23)ccn1,active,8.593119329950875
913,CHEMBL3658788,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cnsn4)ncc23)ccn1,active,9.490931954982837
914,CHEMBL3658789,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ncon4)ncc23)ccn1,active,8.246800085800585
915,CHEMBL3658790,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ncc[nH]4)ncc23)ccn1,active,8.866780543267506
916,CHEMBL3658791,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4nccn4C)ncc23)ccn1,active,8.837137006678073
917,CHEMBL3658792,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccns4)ncc23)ccn1,active,8.951946826884392
918,CHEMBL3658793,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cncs4)ncc23)ccn1,active,8.55783391421528
919,CHEMBL3658794,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4c[nH]nn4)ncc23)ccn1,active,8.598944274228156
920,CHEMBL3658795,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cscn4)ncc23)ccn1,active,9.128135297911806
921,CHEMBL3658796,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ncco4)ncc23)ccn1,active,8.526805090795062
922,CHEMBL3658797,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cnc(C)s4)ncc23)ccn1,active,8.94233389609017
923,CHEMBL3658798,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccno4)ncc23)ccn1,active,8.965772739229449
924,CHEMBL3658799,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4nccs4)ncc23)ccn1,active,8.669383332705562
925,CHEMBL3658800,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cnoc4)ncc23)ccn1,active,8.710188160882378
926,CHEMBL3658801,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4nncs4)ncc23)ccn1,active,8.180719353027518
927,CHEMBL3658802,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccccc4Cl)ncc23)ccn1,active,8.887394998465425
