molecule_chembl_id,canonical_smiles,standard_value,0
CHEMBL4113992,C[C@@H](NC(=O)Nc1cc2[nH]nc(NC(=O)OCC(F)F)c2cn1)c1ccc(F)cc1,21.6,active
CHEMBL3928522,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(NC(=O)OCC(F)F)c2cn1)c1ccc(F)cc1,1.5,active
CHEMBL4110712,CC(Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12)C(F)(F)F,2.4,active
CHEMBL4110866,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCCC3=O)c2cn1)c1ccccc1,101.0,active
CHEMBL4109704,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC(O)CC3)c2cn1)c1ccccc1,2.4,active
CHEMBL4112937,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC(O)CC3)c2cn1)c1ccccc1,1.2,active
CHEMBL4106704,CCNc1n[nH]c2cc(NC(=O)N[C@@H]3CCC[C@H]3OC)ncc12,99.3,active
CHEMBL3907826,CCNc1n[nH]c2cc(NC(=O)NC(C(=O)N(CC)CC)c3ccc(F)cc3)ncc12,421.0,active
CHEMBL4107411,COC1CCN(c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)CC1,4.5,active
CHEMBL3898807,CCNc1n[nH]c2cc(NC(=O)NC(C(=O)N(C)C)c3ccc(F)cc3)ncc12,413.0,active
CHEMBL4107608,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC(OC)CC3)c2cn1)c1ccccc1,1.0,active
CHEMBL4111559,CO[C@@H]1CCC[C@H]1NC(=O)Nc1cc2[nH]nc(N)c2cn1,483.0,active
CHEMBL4111461,COC[C@@H](NC(=O)Nc1cc2[nH]nc(NC(C)C(F)(F)F)c2cn1)c1ccccc1,0.6,active
CHEMBL3915593,CCNc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C(C)(C)O)ncc12,2.1,active
CHEMBL4113738,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC(C#N)CC3)c2cn1)c1ccccc1,9.7,active
CHEMBL4112229,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC(C)(O)CC3)c2cn1)c1ccccc1,21.5,active
CHEMBL3935193,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N)c2cn1)c1ccccc1,14.9,active
CHEMBL4111311,COC1CCN(c2n[nH]c3cc(NC(=O)N[C@H](COC(F)F)c4ccccc4)ncc23)CC1,1.0,active
CHEMBL4111321,CSC1CCN(c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)CC1,15.1,active
CHEMBL4106792,CC(Nc1n[nH]c2cc(NC(=O)N[C@H](COC(F)F)c3ccccc3)ncc12)C(F)(F)F,1.3,active
CHEMBL3920826,CCNc1n[nH]c2cc(NC(=O)NC(c3ccc(F)cc3)C(C)(C)O)ncc12,1.1,active
CHEMBL3890482,CCNc1n[nH]c2cc(NC(=O)NC(c3ccc(F)cc3)C(C)(C)OC)ncc12,0.6,active
CHEMBL3968853,CCNc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C(C)(C)OC)ncc12,0.5,active
CHEMBL3962565,COC(C)(C)C(NC(=O)Nc1cc2[nH]nc(N3C[C@H](C)O[C@H](C)C3)c2cn1)c1ccc(F)cc1,2.4,active
CHEMBL3931582,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2cn1)c1ccccc1,0.5,active
CHEMBL3953819,CC(Nc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C(C)(C)O)ncc12)C(F)(F)F,0.7,active
CHEMBL3926172,C[C@H]1CN(c2n[nH]c3cc(NC(=O)NC(c4ccc(F)cc4)C(C)(C)O)ncc23)C[C@@H](C)O1,1.6,active
CHEMBL3930108,C[C@H]1CN(c2n[nH]c3cc(NC(=O)N[C@@H](c4ccccc4)C(C)(C)O)ncc23)C[C@@H](C)O1,0.8,active
CHEMBL4109695,O=C(Nc1cc2[nH]nc(N3CCOCC3)c2cn1)N[C@H](CO)c1ccccc1,0.4,active
CHEMBL3970161,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2cn1)c1ccc(F)cc1,0.4,active
CHEMBL4115556,O=C(Nc1cc2[nH]nc(N3CC4CCC(C3)O4)c2cn1)N[C@H](CO)c1ccccc1,1.9,active
CHEMBL4109835,O=C(Nc1cc2[nH]nc(N3CCOCC3)c2cn1)N[C@H](COC(F)F)c1ccccc1,0.4,active
CHEMBL4108054,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC4CCC(C3)O4)c2cn1)c1ccccc1,0.9,active
CHEMBL3935586,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC4CCC(C3)O4)c2cn1)c1ccccc1,0.5,active
CHEMBL3978815,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N)c2cn1)c1ccc(F)cc1,0.7,active
CHEMBL4109948,C[C@@H](NC(=O)Nc1cc2[nH]nc(N)c2c(Cl)n1)c1ccccc1,1.2,active
CHEMBL4115515,CC(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2cn1)c1ccccc1,0.4,active
CHEMBL3984501,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC4CC3CO4)c2cn1)c1ccc(F)cc1,0.8,active
CHEMBL3914678,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC4CC3CO4)c2cn1)c1ccccc1,1.5,active
CHEMBL3892204,CCNc1n[nH]c2cc(NC(=O)N[C@@H](c3ccc(F)cc3)C(C)(C)O)ncc12,0.4,active
CHEMBL4112185,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC4CC3CO4)c2cn1)c1ccccc1,6.0,active
CHEMBL4106442,O=C(Nc1cc2[nH]nc(N3CC4CC3CO4)c2cn1)N[C@H](CO)c1ccccc1,4.3,active
CHEMBL4110078,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC4CC3CO4)c2cn1)c1ccccc1,3.0,active
CHEMBL4106612,COc1nc(NC(=O)N[C@H](C)c2ccccc2)cc2[nH]nc(N)c12,0.7,active
CHEMBL4115524,C[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC4CCC(C3)O4)c2cn1)c1ccccc1,3.4,active
CHEMBL4108481,CCNc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(Cl)c12,11.8,active
CHEMBL3916081,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(NC(=O)N3C[C@H]4COC[C@H]4C3)c2cn1)c1ccc(F)cc1,3.7,active
CHEMBL4110593,C[C@@H](NC(=O)Nc1cc2[nH]nc(NC(=O)N3C[C@H]4COC[C@H]4C3)c2cn1)c1ccc(F)cc1,14.3,active
CHEMBL3941372,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)cc1,1.63,active
CHEMBL3906700,CN(Cc1ncccn1)C(=O)c1ccc(-c2cc(C3CCOCC3)cnc2N)cc1F,12300.0,inactive
CHEMBL3938607,Nc1ncc(C2CCS(=O)(=O)C2)cc1-c1ccc(C(=O)NCc2ccccc2)c(F)c1,315.0,active
CHEMBL3941965,Nc1ncc([C@@H]2CCS(=O)(=O)C2)cc1-c1ccc(C(=O)NCc2ccccc2)c(F)c1,278.0,active
CHEMBL3933118,Nc1ncc([C@H]2CCS(=O)(=O)C2)cc1-c1ccc(C(=O)NCc2ccccc2)c(F)c1,354.0,active
CHEMBL3960579,Nc1ncc([C@@H]2CN[C@H](CO)C2)cc1-c1ccc(C(=O)N[C@H](CO)c2cccc(Cl)c2)c(F)c1,65.2,active
CHEMBL3931917,Nc1ncc([C@H]2C[C@H]3COCC(=O)N3C2)cc1-c1ccc(C(=O)N[C@H](CO)c2cccc(Cl)c2)c(F)c1,4.12,active
CHEMBL3955988,Nc1ncc([C@H]2C[C@H]3COC(=O)N3C2)cc1-c1ccc(C(=O)N[C@H](CO)c2cccc(Cl)c2)c(F)c1,3.57,active
CHEMBL3919473,N=C1OC[C@@H]2C[C@H](c3cnc(N)c(-c4ccc(C(=O)N[C@H](CO)c5cccc(Cl)c5)c(F)c4)c3)CN12,12.1,active
CHEMBL3947263,Nc1ncc([C@H]2C[C@H]3COC(=S)N3C2)cc1-c1ccc(C(=O)N[C@H](CO)c2cccc(Cl)c2)c(F)c1,3.77,active
CHEMBL3902723,Nc1ncc([C@H]2CCC[C@@H](O)C2)nc1-c1ccc(C(=O)NCc2ccccc2)c(F)c1,39.6,active
CHEMBL3934174,CS(=O)(=O)C1CCCC(c2cnc(N)c(-c3ccc(C(=O)NCc4ccccc4)c(F)c3)n2)C1,361.0,active
CHEMBL3906475,Nc1ncc(C2CCC(O)CC2)nc1-c1ccc(C(=O)NCc2ccccc2)c(F)c1,12.7,active
CHEMBL4106597,CS(=O)(=O)[C@H]1CC[C@@H](c2cnc(N)c(-c3ccc(C(=O)NCc4ccccc4)c(F)c3)n2)CC1,206.0,active
CHEMBL3921367,CS(=O)(=O)[C@H]1CC[C@H](c2cnc(N)c(-c3ccc(C(=O)NCc4ccccc4)c(F)c3)n2)CC1,64.4,active
CHEMBL3924582,COC(=O)CCc1cnc(N)c(-c2ccc(C(=O)NCc3ccccc3)c(F)c2)n1,6030.0,intermediate
CHEMBL3926768,CNC(=O)CCc1cnc(N)c(-c2ccc(C(=O)NCc3ccccc3)c(F)c2)n1,1090.0,intermediate
CHEMBL3953599,CS(=O)(=O)CCc1cnc(N)c(-c2ccc(C(=O)NCc3ccccc3)c(F)c2)n1,2670.0,intermediate
CHEMBL3972085,CC(O)Cc1cnc(N)c(-c2ccc(C(=O)NCc3ccccc3)c(F)c2)n1,581.0,active
CHEMBL3893991,C[C@@H](O)Cc1cnc(N)c(-c2ccc(C(=O)NCc3ccccc3)c(F)c2)n1,393.0,active
CHEMBL3936123,C[C@H](O)Cc1cnc(N)c(-c2ccc(C(=O)NCc3ccccc3)c(F)c2)n1,453.0,active
CHEMBL3965985,Nc1ncc(C2CCC(=O)NC2)cc1-c1ccc(C(=O)N[C@H](CO)c2cccc(Cl)c2)c(F)c1,0.343,active
CHEMBL3948464,CN1CCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)CC1=O,3.27,active
CHEMBL3974478,CN1CC[C@@H](c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)CC1=O,4.1,active
CHEMBL3949682,CN1CC[C@H](c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)CC1=O,2.55,active
CHEMBL3978744,C[C@@H](NC(=O)c1ccc(-c2cc(C3CCN(C)C(=O)C3)cnc2N)cc1F)c1ccccc1,75.2,active
CHEMBL3954933,C[C@@H](NC(=O)c1ccc(-c2cc([C@@H]3CCN(C)C(=O)C3)cnc2N)cc1F)c1ccccc1,69.5,active
CHEMBL3958184,C[C@@H](NC(=O)c1ccc(-c2cc([C@H]3CCN(C)C(=O)C3)cnc2N)cc1F)c1ccccc1,74.0,active
CHEMBL3928360,C[C@@H](NC(=O)c1ccc(-c2cc(C3CCN(C)C(=O)C3)cnc2N)cc1F)c1cccc(Cl)c1,24.3,active
CHEMBL3955974,C[C@@H](NC(=O)c1ccc(-c2cc([C@@H]3CCN(C)C(=O)C3)cnc2N)cc1F)c1cccc(Cl)c1,18.2,active
CHEMBL3965624,C[C@@H](NC(=O)c1ccc(-c2cc([C@H]3CCN(C)C(=O)C3)cnc2N)cc1F)c1cccc(Cl)c1,7.13,active
CHEMBL3935684,CN1CC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)CCC1=O,1.09,active
CHEMBL3903269,CN1C[C@@H](c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)CCC1=O,1.6,active
CHEMBL3977417,CN1C[C@H](c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)CCC1=O,1.05,active
CHEMBL3949143,C[C@@H](NC(=O)c1ccc(-c2cc(C3CCC(=O)N(C)C3)cnc2N)cc1F)c1cccc(Cl)c1,8.09,active
CHEMBL3921309,C[C@@H](NC(=O)c1ccc(-c2cc([C@H]3CCC(=O)N(C)C3)cnc2N)cc1F)c1cccc(Cl)c1,2.48,active
CHEMBL3957769,C[C@@H](NC(=O)c1ccc(-c2cc([C@@H]3CCC(=O)N(C)C3)cnc2N)cc1F)c1cccc(Cl)c1,2.46,active
CHEMBL3926750,Nc1ncc(C2CNC(=O)C2)cc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)c(F)c1,51.0,active
CHEMBL3930173,CN1CC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)CC1=O,5.44,active
CHEMBL3902203,CN1C[C@@H](c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)CC1=O,5.32,active
CHEMBL3968451,CN1C[C@H](c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)CC1=O,4.77,active
CHEMBL3893851,CC1(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)c2)CCOCC1,3.61,active
CHEMBL3926307,Nc1nccnc1-c1ccc(C(=O)NCc2ccccc2)cc1,4790.0,intermediate
CHEMBL4113120,C[C@@H](NC(=O)c1ccc(-c2nc(C3CCOCC3)cnc2N)cc1F)c1ccccc1,0.818,active
CHEMBL3964938,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)N[C@@H]2CCCN(S(=O)(=O)c3ccccc3F)C2)c(F)c1,122.0,active
CHEMBL3917319,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)N[C@@H]2CCCN(S(=O)(=O)c3ccccc3)C2)c(F)c1,45.9,active
CHEMBL3974723,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)NC(c2ccccc2)C(F)F)c(F)c1,8.39,active
CHEMBL3891311,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)NC(c2ccccc2)C(F)(F)F)c(F)c1,27.0,active
CHEMBL3960363,CN(Cc1ccccc1)C(=O)c1ccc(-c2nc(C3CCOCC3)cnc2N)cc1F,30.3,active
CHEMBL4114886,CN(C(=O)c1ccc(-c2nc(C3CCOCC3)cnc2N)cc1F)[C@H](CO)c1ccccc1,12.3,active
CHEMBL4110069,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)N2COC[C@@H]2c2ccccc2)cc1,107.0,active
CHEMBL4109322,CS(=O)(=O)N1CCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)n2)CC1,3.89,active
CHEMBL4108020,C[C@@H](NC(=O)c1ccc(-c2nc(C3CCN(S(C)(=O)=O)CC3)cnc2N)cc1F)c1cccc(Cl)c1,1.14,active
CHEMBL4112014,COC(=O)N1CCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)n2)CC1,3.61,active
CHEMBL4112456,COC(=O)N1CCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)n2)CC1,0.35,active
CHEMBL4114403,CC(=O)N1CCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)n2)CC1,12.4,active
CHEMBL4111970,CC(=O)N1CCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)n2)CC1,1.24,active
CHEMBL4107465,COC(=O)N1CCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)c2)C1,64.1,active
CHEMBL3919088,CS(=O)(=O)N1CCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)c2)C1,23.3,active
CHEMBL4115132,Nc1ncc(C2CCOCC2)cc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)cc1Cl,314.0,active
CHEMBL4107300,CCOCCc1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3ccccc3)c(F)c2)n1,177.0,active
CHEMBL3892850,Nc1ncc(C2CCOCC2)cc1-c1ccc(C(=O)NCc2cnccn2)c(F)c1,1220.0,intermediate
CHEMBL3907040,Nc1ncc(C2CCS(=O)(=O)CC2)cc1-c1ccc(C(=O)NCc2ccccc2)c(F)c1,172.0,active
CHEMBL4115458,Nc1ncc(C2CCS(=O)(=O)CC2)cc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)c(F)c1,32.4,active
CHEMBL4109681,Nc1ncc(-c2ccncc2)cc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)c(F)c1,0.487,active
CHEMBL4112111,Cc1cnccc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3ccccc3)c(F)c2)c1,0.752,active
CHEMBL4107119,C[C@H]1CN(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)cc3)c2)C[C@@H](C)O1,233.0,active
CHEMBL3896529,CS(=O)(=O)c1cccc(CNC(=O)c2ccc(-c3nc(C4CC4)cnc3N)cc2F)c1,12.1,active
CHEMBL4111879,C[C@@H]1C[C@H](c2cnc(N)c(-c3ccc(C(=O)NCc4cccc(S(C)(=O)=O)c4)cc3)n2)CCO1,7.76,active
CHEMBL3907549,C[C@H]1C[C@@H](c2cnc(N)c(-c3ccc(C(=O)NCc4cccc(S(C)(=O)=O)c4)cc3)n2)CCO1,76.9,active
CHEMBL4113349,Nc1ncc([C@@H]2CC[C@H](O)C2)nc1-c1ccc(C(=O)NCc2ccccc2)c(F)c1,91.7,active
CHEMBL4108319,Nc1ncc([C@@H]2CC[C@@H](O)C2)nc1-c1ccc(C(=O)NCc2ccccc2)c(F)c1,31.6,active
CHEMBL3936721,COC1CCC(c2cnc(N)c(-c3ccc(C(=O)NCc4ccccc4)c(F)c3)n2)C1,191.0,active
CHEMBL4112380,Cn1cc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)c2)cn1,1.16,active
CHEMBL4108568,Cn1cc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)c2F)cn1,9.77,active
CHEMBL3941320,Nc1ncc(C2CCOCC2)nc1-c1ccc2c(c1)OCCN(Cc1ccccc1)C2=O,5.81,active
CHEMBL3935098,Nc1ncc(C2CCS(=O)(=O)CC2)cc1-c1ccc2c(c1)OCCN(Cc1ccccc1)C2=O,1000.0,active
CHEMBL4112618,Nc1ncc(CCO)nc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)c(F)c1,30.8,active
CHEMBL4112461,COCCc1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3ccccc3)c(F)c2)n1,141.0,active
CHEMBL4110805,Nc1ncc(C2CCOCC2)cc1-c1ccc(C(=O)N[C@@H]2CCCN(Cc3ccccc3F)C2)c(F)c1,780.0,active
CHEMBL4111606,N#CCCc1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3ccccc3)c(F)c2)n1,124.0,active
CHEMBL3950736,CC(CO)c1cnc(N)c(-c2ccc(C(=O)NCc3ccccc3)c(F)c2)n1,274.0,active
CHEMBL3964597,CO[C@H]1CC[C@H](c2cnc(N)c(-c3ccc(C(=O)NCc4ccccc4)c(F)c3)n2)CC1,18.9,active
CHEMBL3907795,Nc1ncc(C2CCC(=O)NC2)nc1-c1ccc(C(=O)NCc2ccccc2)c(F)c1,4.79,active
CHEMBL3928996,Nc1ncc(C2CCC(=O)NC2)cc1-c1ccc(C(=O)NCc2ccccc2)c(F)c1,17.6,active
CHEMBL4114958,C[C@@H](NC(=O)c1ccc(-c2cc(C3CCC(=O)NC3)cnc2N)cc1F)c1cccc(Cl)c1,0.549,active
CHEMBL4112660,C[C@@H](NC(=O)c1ccc(-c2cc(C3CCNC(=O)C3)cnc2N)cc1F)c1cccc(Cl)c1,1.35,active
CHEMBL4109430,Nc1ncc(C2CCNC(=O)C2)cc1-c1ccc(C(=O)N[C@H](CO)c2cccc(Cl)c2)c(F)c1,0.34,active
CHEMBL4114008,COC1CCCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)n2)C1,0.593,active
CHEMBL3963858,COC1CCCC(c2cnc(N)c(-c3ccc(C(=O)NCc4ccccc4)c(F)c3)n2)C1,62.6,active
CHEMBL3938196,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)N[C@H]2CCCN(Cc3ccccc3F)C2)c(F)c1,2230.0,intermediate
CHEMBL4109126,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(=O)N[C@@H]2CCCN(Cc3ccccc3F)C2)c(F)c1,169.0,active
CHEMBL3948642,Cc1nn(C)cc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3cccc(Cl)c3)c(F)c2)n1,0.243,active
CHEMBL3911903,Cn1cc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)nn1,0.835,active
CHEMBL3939882,Nc1ncc(-c2ccc(=O)[nH]c2)nc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)cc1,2.02,active
CHEMBL3931013,Cn1cc(-c2cnc(N)c(-c3ccc(C(=O)N[C@@H]4C[C@H]4c4ccccc4)c(F)c3)c2)cn1,1.66,active
CHEMBL4115410,Cn1cc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H]4C[C@@H]4c4ccccc4)c(F)c3)c2)cn1,0.813,active
CHEMBL3935720,N#CCc1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3ccccc3)c(F)c2)c1,202.0,active
CHEMBL3925022,Nc1ncc([C@@H]2CCOC2)nc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)cc1,4.51,active
CHEMBL3933530,Nc1ncc([C@H]2CCOC2)nc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)cc1,31.0,active
CHEMBL4112462,Nc1ncc(-c2ccoc2)nc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)cc1,13.3,active
CHEMBL3944658,Cc1cnccc1-c1cnc(N)c(-c2ccc(C(=O)NCc3cccc(S(C)(=O)=O)c3)cc2)n1,7.95,active
CHEMBL4114348,Cn1cncc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3ccccc3)c(F)c2)c1,1.41,active
CHEMBL4114294,Cn1nncc1-c1cnc(N)c(-c2cc(F)c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c(F)c2)c1,0.183,active
CHEMBL4106512,Nc1ncc(-c2ccnnc2)nc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)c(F)c1,1.18,active
CHEMBL4111246,Cn1cc(-c2cnc(N)c(-c3ccc(C(=O)NCc4cccc(S(C)(=O)=O)c4)c(F)c3)n2)[n+](C)c1,7.33,active
CHEMBL4112790,Cn1cc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)cc3)n2)cn1,3.39,active
CHEMBL3960984,Cn1cc(-c2cnc(N)c(-c3ccc(C(=O)NCc4cccc(S(C)(=O)=O)c4)c(F)c3)n2)cn1,45.4,active
CHEMBL4107283,Cn1cc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)n2)cn1,1.9,active
CHEMBL4111635,Cc1cc(-c2cc(-c3cnnn3C)cnc2N)ccc1C(=O)N[C@H](CO)c1cccc(Cl)c1,0.149,active
CHEMBL3905175,Cc1c(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)cnn1C,0.115,active
CHEMBL4115558,Cc1nn(C)cc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3cccc(Cl)c3)c(F)c2)c1,0.145,active
CHEMBL4107745,Cc1nn(C)cc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CN)c3ccccc3)c(F)c2)c1,0.38,active
CHEMBL4109037,Cc1nn(C)c(C)c1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3cccc(Cl)c3)c(F)c2)c1,0.288,active
CHEMBL3986020,Cn1cc(-c2cnc(N)c(-c3ccc(C(=O)NC4CC4c4ccccc4)c(F)c3)n2)cn1,1.89,active
CHEMBL4113158,Cc1noc(C)c1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3ccccc3)c(F)c2)n1,3.32,active
CHEMBL4114086,Cc1oncc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3ccccc3)c(F)c2)n1,0.416,active
CHEMBL4109608,Cc1oncc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3ccccc3)c(F)c2)c1,0.634,active
CHEMBL4109375,Cn1cc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(F)c4)c(F)c3)c2)c(C#N)n1,3.14,active
CHEMBL4109989,Cn1cc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)c(C#N)n1,0.653,active
CHEMBL4113750,Cc1ncc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)c2)n1C,5.78,active
CHEMBL4107037,Cc1ncc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)n1C,0.487,active
CHEMBL4108272,Cc1ncc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(F)c4)c(F)c3)c2)n1C,5.14,active
CHEMBL4109176,Nc1ncc(-c2cnoc2)cc1-c1ccc(C(=O)N[C@H](CO)c2ccccc2)c(F)c1,1.4,active
CHEMBL4112991,Cc1oncc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3cccc(F)c3)c(F)c2)c1,390.0,active
CHEMBL4113526,Cn1cnnc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3cccc(Cl)c3)c(F)c2)c1,0.998,active
CHEMBL4112276,Cn1cc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)c2)c(C(F)(F)F)n1,5.13,active
CHEMBL4114858,Cc1nn(C)cc1-c1cnc(N)c(-c2ccc(C(=O)N[C@H](CO)c3ccccc3)c(F)c2)c1,1.41,active
CHEMBL4108262,Cc1c(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)c2)cnn1C,1.58,active
CHEMBL4114965,COCCn1cc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)c2)cn1,1.09,active
CHEMBL4115538,COCCn1cc(-c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)c2)cn1,0.158,active
CHEMBL3983287,Nc1ncc(C2CCC(N)CC2)nc1-c1ccc(C(=O)N[C@H](CO)c2cccc(Cl)c2)c(F)c1,4.53,active
CHEMBL3890881,CC(=O)NC1CCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)n2)CC1,1.19,active
CHEMBL3927870,CS(=O)(=O)NC1CCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)n2)CC1,0.26,active
